,GA,time
0,330.0,20.735624313354492
1,296.0,21.246755599975586
2,367.0,21.262598514556885
3,297.0,20.984209060668945
4,289.0,20.993229866027832
5,310.0,21.29762601852417
6,306.0,21.240795135498047
7,268.0,21.28653120994568
8,354.0,21.494547367095947
9,296.0,20.865065097808838
10,293.0,21.32667374610901
11,358.0,22.07392430305481
12,372.0,20.871033191680908
13,296.0,21.234511375427246
14,243.0,21.30704116821289
15,318.0,21.043916702270508
16,318.0,21.090437173843384
17,274.0,21.20123839378357
18,280.0,21.37305974960327
19,293.0,21.433879613876343
20,282.0,21.421258449554443
21,265.0,20.87498188018799
22,309.0,21.14673948287964
23,312.0,21.223549127578735
24,323.0,20.88508439064026
25,343.0,21.342394590377808
26,362.0,21.842873096466064
27,286.0,21.15566086769104
28,273.0,21.240615606307983
29,252.0,21.40005397796631
30,277.0,21.123658895492554
31,328.0,21.275818824768066
32,322.0,21.554853677749634
33,316.0,21.39060664176941
34,321.0,21.421813011169434
35,301.0,21.36163854598999
36,299.0,20.909345865249634
37,310.0,21.24826216697693
38,299.0,21.576788187026978
39,330.0,21.412043571472168
40,303.0,21.26267719268799
41,281.0,21.51563549041748
42,287.0,20.84502124786377
43,309.0,21.36419939994812
44,286.0,21.15532088279724
45,314.0,21.364314556121826
46,308.0,21.254204034805298
47,273.0,21.363098859786987
48,352.0,21.20444893836975
49,318.0,21.384692192077637
50,296.0,21.172789096832275
51,302.0,21.03037142753601
52,306.0,21.4432954788208
53,322.0,21.577661275863647
54,345.0,21.35489296913147
55,275.0,21.306759119033813
56,331.0,21.316905736923218
57,334.0,21.09915804862976
58,310.0,21.625531673431396
59,325.0,21.06220507621765
60,349.0,21.395262479782104
61,300.0,20.996052026748657
62,314.0,21.565792083740234
63,321.0,21.29444456100464
64,297.0,21.35700225830078
65,300.0,21.547143936157227
66,279.0,20.965619802474976
67,327.0,21.170782804489136
68,307.0,21.715754508972168
69,301.0,21.054959058761597
70,301.0,21.51828694343567
71,350.0,21.001079082489014
72,249.0,21.188849449157715
73,382.0,21.184916973114014
74,280.0,21.121145248413086
75,364.0,21.130706548690796
76,312.0,21.204367876052856
77,340.0,21.33586835861206
78,344.0,21.384064197540283
79,311.0,21.305668115615845
80,333.0,21.48772954940796
81,330.0,21.259841442108154
82,323.0,21.76322340965271
83,289.0,21.268922805786133
84,302.0,21.025448322296143
85,327.0,21.246599912643433
86,356.0,21.1783766746521
87,333.0,21.1055850982666
88,356.0,21.98909282684326
89,283.0,21.099862575531006
90,340.0,21.327879667282104
91,343.0,21.48363471031189
92,275.0,21.37017059326172
93,321.0,21.34804606437683
94,304.0,21.231976985931396
95,298.0,21.210218906402588
96,302.0,21.622607707977295
97,316.0,21.39214277267456
98,316.0,21.133671045303345
99,282.0,21.557811498641968
