,GA,time
0,201.0,8.285763025283813
1,200.0,7.885760545730591
2,225.0,8.055585384368896
3,289.0,7.5731353759765625
4,283.0,8.328307390213013
5,244.0,8.065321683883667
6,190.0,8.20682168006897
7,226.0,8.096018552780151
8,326.0,8.154645442962646
9,215.0,8.170601844787598
10,217.0,8.230411767959595
11,364.0,8.131540298461914
12,259.0,7.968819618225098
13,239.0,8.25632619857788
14,223.0,8.14945363998413
15,247.0,8.153053998947144
16,292.0,8.1366126537323
17,211.0,8.134405374526978
18,227.0,8.017610549926758
19,259.0,8.044528245925903
20,246.0,7.9173970222473145
21,234.0,8.282445907592773
22,258.0,8.264829397201538
23,271.0,8.05754041671753
24,239.0,7.999559164047241
25,276.0,8.025600910186768
26,221.0,8.211491584777832
27,230.0,8.104196786880493
28,269.0,8.207681894302368
29,274.0,8.246066808700562
30,227.0,8.395427465438843
31,281.0,8.154093980789185
32,278.0,8.253397703170776
33,310.0,8.148913621902466
34,218.0,8.286369800567627
35,294.0,8.298274755477905
36,285.0,8.091025829315186
37,237.0,8.108526706695557
38,297.0,8.25819993019104
39,283.0,8.317197799682617
40,234.0,8.021930456161499
41,269.0,7.956931114196777
42,239.0,8.402511596679688
43,184.0,7.982744932174683
44,246.0,8.010130405426025
45,302.0,8.072762727737427
46,271.0,8.159755945205688
47,260.0,7.944956302642822
48,269.0,8.13580584526062
49,294.0,8.157580375671387
50,231.0,8.071042776107788
51,276.0,8.051429271697998
52,264.0,8.040728092193604
53,249.0,7.863588094711304
54,206.0,7.951005697250366
55,260.0,8.160976648330688
56,268.0,8.105082988739014
57,232.0,8.213707447052002
58,207.0,8.00266981124878
59,271.0,7.932708024978638
60,306.0,8.264653444290161
61,214.0,8.120140790939331
62,301.0,8.109823942184448
63,260.0,7.999006271362305
64,310.0,8.280716896057129
65,224.0,7.855335712432861
66,238.0,8.226544380187988
67,241.0,7.914149045944214
68,248.0,8.122630834579468
69,223.0,8.23742127418518
70,261.0,8.304329872131348
71,256.0,8.118710041046143
72,238.0,8.02192211151123
73,240.0,8.074196338653564
74,275.0,8.15982174873352
75,238.0,8.353035926818848
76,268.0,8.072044372558594
77,219.0,8.168554067611694
78,251.0,7.907389879226685
79,191.0,8.35201644897461
80,250.0,7.9665868282318115
81,215.0,8.325166940689087
82,235.0,7.946938514709473
83,207.0,8.280456781387329
84,232.0,7.914172410964966
85,234.0,7.961090326309204
86,270.0,8.184414148330688
87,239.0,8.146571397781372
88,240.0,7.972489595413208
89,214.0,8.117072343826294
90,201.0,8.11862325668335
91,231.0,8.252183437347412
92,231.0,8.226018190383911
93,217.0,8.17744517326355
94,242.0,8.323347806930542
95,238.0,8.018147945404053
96,242.0,7.8166608810424805
97,290.0,7.92635178565979
98,313.0,8.322226762771606
99,259.0,8.097562551498413
