,GA,time
0,213.0,20.859424591064453
1,194.0,20.93104076385498
2,267.0,20.93690586090088
3,197.0,21.226917266845703
4,212.0,20.85525679588318
5,216.0,21.040895462036133
6,205.0,21.345185041427612
7,180.0,20.867432832717896
8,230.0,21.79944944381714
9,195.0,20.87196922302246
10,253.0,21.534682989120483
11,254.0,20.87659502029419
12,243.0,21.04301691055298
13,223.0,21.216827630996704
14,194.0,20.865237951278687
15,220.0,21.483070850372314
16,238.0,20.731799840927124
17,218.0,20.85961651802063
18,212.0,20.953842878341675
19,223.0,21.149126768112183
20,194.0,20.93912434577942
21,187.0,21.626739740371704
22,240.0,21.374831914901733
23,215.0,21.27799677848816
24,214.0,20.960337162017822
25,257.0,20.948750734329224
26,243.0,21.246375560760498
27,208.0,21.004438400268555
28,241.0,21.094655513763428
29,184.0,20.865633249282837
30,197.0,21.281882524490356
31,274.0,21.133680820465088
32,216.0,21.054181337356567
33,244.0,21.39217710494995
34,240.0,20.84537625312805
35,196.0,21.27961230278015
36,205.0,20.89920139312744
37,197.0,21.371907472610474
38,210.0,21.253575086593628
39,228.0,21.014135599136353
40,257.0,21.100964546203613
41,204.0,21.264222621917725
42,203.0,20.920573234558105
43,200.0,21.31173062324524
44,259.0,20.947062730789185
45,233.0,20.99156641960144
46,236.0,21.103212118148804
47,189.0,20.8364040851593
48,283.0,21.27147650718689
49,214.0,20.96672773361206
50,199.0,21.06921410560608
51,214.0,21.55410099029541
52,221.0,20.863599061965942
53,210.0,20.94600510597229
54,255.0,21.12890887260437
55,181.0,21.184463500976562
56,244.0,21.05742359161377
57,236.0,21.280391693115234
58,238.0,21.1526358127594
59,243.0,20.88010597229004
60,247.0,21.049606323242188
61,241.0,21.2561297416687
62,245.0,21.059532165527344
63,215.0,21.30504584312439
64,199.0,21.0237774848938
65,212.0,21.86051607131958
66,199.0,21.296221494674683
67,221.0,20.708381414413452
68,236.0,21.250250577926636
69,219.0,20.74425435066223
70,192.0,21.043150424957275
71,240.0,21.22693657875061
72,190.0,20.685182332992554
73,244.0,21.281982421875
74,205.0,21.09285879135132
75,235.0,21.39948081970215
76,208.0,21.050938367843628
77,248.0,20.97099781036377
78,242.0,20.99016809463501
79,211.0,21.766149520874023
80,232.0,20.944153785705566
81,240.0,21.257800102233887
82,234.0,21.039210557937622
83,211.0,21.36467671394348
84,205.0,20.906649827957153
85,235.0,21.139742374420166
86,214.0,20.923506259918213
87,216.0,21.145363330841064
88,251.0,21.682563066482544
89,203.0,20.795055866241455
90,252.0,21.12835144996643
91,252.0,20.90001368522644
92,207.0,21.033159494400024
93,227.0,21.790470361709595
94,238.0,21.241280794143677
95,202.0,21.1800217628479
96,248.0,20.834991216659546
97,243.0,21.380327701568604
98,225.0,21.154582262039185
99,205.0,20.99638295173645
