,GA,time
0,25.286488095238088,20.631113290786743
1,23.97357142857143,20.620542764663696
2,52.930119047619044,20.80170488357544
3,7.487698412698416,20.709799766540527
4,14.949285714285718,20.738975286483765
5,27.08329365079365,20.93896985054016
6,24.490039682539674,20.950101852416992
7,2.5214285714285722,20.728846549987793
8,33.328809523809525,20.686362743377686
9,5.159325396825404,20.810938358306885
10,18.47803571428572,20.553839921951294
11,52.14150793650792,20.794936418533325
12,47.44202380952381,20.868101596832275
13,19.476666666666674,20.951529502868652
14,10.241130952380953,20.902888774871826
15,33.31115079365079,20.796653270721436
16,32.12728174603174,20.67121911048889
17,6.9136309523809585,21.024755239486694
18,13.578035714285713,20.710139513015747
19,11.62892857142857,21.026723623275757
20,20.985595238095236,20.627450466156006
21,5.99565476190476,20.682870149612427
22,17.590039682539683,20.930436372756958
23,16.803115079365085,20.555378675460815
24,36.644861111111105,21.152830600738525
25,40.182202380952376,20.641305446624756
26,58.207242063492046,20.63879084587097
27,9.35011904761904,20.74306058883667
28,14.178908730158728,21.20555853843689
29,1.7340476190476182,21.290024757385254
30,14.559682539682537,20.889885425567627
31,26.406507936507943,20.82266616821289
32,15.928511904761905,20.91199040412903
33,16.090833333333332,20.685667276382446
34,11.863630952380944,20.67041301727295
35,20.333035714285707,21.116178274154663
36,22.58107142857143,20.73715591430664
37,44.15938492063491,20.921315908432007
38,15.364226190476193,20.905759572982788
39,31.554821428571426,20.70876979827881
40,46.48154761904761,20.980947017669678
41,14.806428571428578,21.027774810791016
42,11.798750000000002,20.679580211639404
43,33.68922619047619,21.3450870513916
44,23.05029761904762,20.747525691986084
45,28.237380952380953,20.885259866714478
46,16.84031746031746,20.58109402656555
47,7.53452380952381,21.096643209457397
48,39.70744047619048,20.595722675323486
49,28.445476190476192,20.89380121231079
50,16.687063492063494,20.820720195770264
51,16.059444444444445,20.902676820755005
52,22.27083333333333,20.63828206062317
53,20.672678571428566,20.801332235336304
54,62.71521825396826,21.084309816360474
55,22.304345238095244,20.67514729499817
56,52.28964285714285,21.30414390563965
57,37.182261904761894,21.006063222885132
58,18.66976190476191,20.874324798583984
59,14.203472222222226,21.030949354171753
60,45.826488095238105,20.563717365264893
61,31.560992063492062,20.881377696990967
62,44.36267857142857,21.625446319580078
63,32.162440476190476,20.903692722320557
64,17.06803571428571,20.830902099609375
65,30.329583333333336,21.102319717407227
66,12.167023809523812,20.996368169784546
67,30.696785714285703,20.58502507209778
68,22.973750000000003,21.07261061668396
69,28.52089285714286,20.63278317451477
70,32.27216269841271,21.184518575668335
71,23.428452380952375,20.87096095085144
72,9.68714285714286,21.098355054855347
73,33.71609126984127,21.03597092628479
74,5.05952380952381,20.684789657592773
75,35.11331349206349,20.815521240234375
76,16.19027777777778,20.5781831741333
77,37.89071428571428,21.25888705253601
78,55.21214285714285,20.98789644241333
79,26.152083333333326,20.917226314544678
80,23.45630952380953,20.929352283477783
81,49.04549603174604,20.64478302001953
82,52.747182539682534,21.164812326431274
83,13.90331349206349,20.80541706085205
84,22.374702380952378,20.832530736923218
85,15.421309523809523,21.178242683410645
86,49.17142857142858,21.10245108604431
87,44.115674603174604,20.99433469772339
88,39.966884920634925,20.48752760887146
89,32.81646825396825,21.448328495025635
90,44.14916666666666,20.585652828216553
91,27.230416666666667,21.008719444274902
92,16.846547619047627,21.04394292831421
93,16.602619047619044,20.709691524505615
94,38.87363095238096,20.86300802230835
95,15.506785714285712,20.80105757713318
96,29.78982142857143,20.89860463142395
97,30.55021825396825,21.001174449920654
98,21.49462301587301,20.863706350326538
99,10.079285714285714,20.95777416229248
