,GA,time
0,279.0,20.927901029586792
1,322.0,20.854711294174194
2,360.0,21.289587020874023
3,265.0,20.994577884674072
4,300.0,21.198526859283447
5,348.0,20.602789640426636
6,380.0,21.196919202804565
7,338.0,20.79163670539856
8,299.0,21.284546852111816
9,325.0,20.99417018890381
10,282.0,21.60720205307007
11,329.0,20.982001066207886
12,383.0,20.860081434249878
13,289.0,21.25771927833557
14,282.0,20.723432302474976
15,362.0,21.000000715255737
16,272.0,20.742958068847656
17,293.0,21.259116649627686
18,286.0,21.05821204185486
19,252.0,20.885756015777588
20,289.0,21.1670925617218
21,368.0,20.712228298187256
22,312.0,21.063350677490234
23,325.0,20.844786643981934
24,304.0,21.582151412963867
25,246.0,21.271270751953125
26,280.0,21.00237727165222
27,312.0,21.333516359329224
28,288.0,20.984151363372803
29,291.0,21.37080478668213
30,281.0,20.787510871887207
31,396.0,21.43962049484253
32,321.0,21.117586374282837
33,336.0,21.118115186691284
34,294.0,21.244773149490356
35,305.0,20.937121391296387
36,299.0,20.93661403656006
37,354.0,21.234370470046997
38,294.0,20.821709156036377
39,284.0,21.164230346679688
40,292.0,21.904393434524536
41,344.0,20.96538805961609
42,333.0,20.88876223564148
43,305.0,21.187395811080933
44,295.0,21.42367649078369
45,343.0,21.007062911987305
46,306.0,21.304776191711426
47,320.0,21.272672653198242
48,336.0,21.092828273773193
49,314.0,21.115312337875366
50,293.0,21.528818130493164
51,294.0,20.861786127090454
52,310.0,21.498626947402954
53,314.0,21.38405442237854
54,339.0,21.334547758102417
55,396.0,21.08110785484314
56,265.0,21.13959765434265
57,264.0,21.098356008529663
58,296.0,20.7221896648407
59,304.0,21.294419288635254
60,270.0,21.0467746257782
61,308.0,21.272560119628906
62,327.0,20.958144903182983
63,328.0,21.074639558792114
64,315.0,21.15715742111206
65,258.0,21.352373123168945
66,334.0,20.93068504333496
67,271.0,21.63364553451538
68,274.0,21.269588232040405
69,317.0,21.152461528778076
70,301.0,21.415684938430786
71,316.0,20.966200351715088
72,388.0,21.420503616333008
73,351.0,20.990705251693726
74,313.0,20.99395990371704
75,282.0,21.64747953414917
76,334.0,20.96319818496704
77,342.0,21.22840642929077
78,287.0,21.023667097091675
79,332.0,21.334876775741577
80,289.0,20.953465938568115
81,294.0,21.845927000045776
82,339.0,20.97550129890442
83,294.0,21.20710301399231
84,343.0,21.169371366500854
85,278.0,20.969401836395264
86,264.0,21.07755994796753
87,290.0,21.133777618408203
88,285.0,21.447933197021484
89,287.0,20.961241245269775
90,339.0,21.143419981002808
91,300.0,21.57926654815674
92,351.0,20.952975749969482
93,303.0,20.961874961853027
94,351.0,21.389780044555664
95,323.0,21.612070560455322
96,329.0,21.425330877304077
97,345.0,21.187422275543213
98,355.0,21.021327018737793
99,319.0,21.09020495414734
