,GA,time
0,18.86154761904761,20.94847798347473
1,20.878908730158734,21.173516750335693
2,41.413869047619045,21.490706205368042
3,4.688472222222219,21.13311743736267
4,13.084107142857146,21.02358365058899
5,24.171865079365077,21.142402410507202
6,16.219940476190466,21.099059581756592
7,0.8,21.346373558044434
8,46.53482142857143,21.2199068069458
9,7.5747023809523855,21.468122720718384
10,22.17734126984127,21.582576513290405
11,38.24150793650793,21.137099742889404
12,70.18452380952381,21.64253044128418
13,14.279365079365075,21.23678493499756
14,2.214166666666668,21.093658685684204
15,27.726448412698414,21.276484966278076
16,37.427142857142854,21.051512479782104
17,14.651726190476191,21.072511196136475
18,7.8742261904761905,21.268037796020508
19,7.287400793650787,21.469179391860962
20,4.79154761904762,21.376718282699585
21,4.876488095238093,21.34941864013672
22,17.0775,21.384699821472168
23,31.30412698412699,21.163982391357422
24,32.056111111111115,21.76484203338623
25,35.582202380952374,21.05115556716919
26,34.864146825396816,21.262760877609253
27,5.398333333333329,21.173280715942383
28,6.826964285714285,21.258662700653076
29,0.0,20.848520517349243
30,5.944682539682541,21.36197018623352
31,23.528392857142865,21.705076456069946
32,12.142043650793656,21.20267152786255
33,11.377083333333331,21.429766178131104
34,12.545357142857132,21.490997314453125
35,11.264226190476188,21.351500034332275
36,22.79474206349206,21.22556233406067
37,7.9533531746031745,21.070380926132202
38,11.99779761904762,21.721811056137085
39,15.566547619047617,21.816035270690918
40,18.423571428571424,21.086546897888184
41,11.428154761904764,21.543869018554688
42,11.3747619047619,21.374524116516113
43,24.124404761904763,21.13798427581787
44,18.33410714285714,21.283986806869507
45,18.588154761904768,21.475927591323853
46,28.393253968253976,21.49657106399536
47,5.316408730158727,21.213576555252075
48,22.44988095238095,21.408361196517944
49,27.530714285714282,21.556546449661255
50,18.287579365079363,21.03636407852173
51,35.964126984126985,21.07690143585205
52,15.822619047619046,21.94926166534424
53,19.22922619047618,21.132009029388428
54,52.61521825396826,21.448193073272705
55,10.803095238095244,21.422173261642456
56,38.75142857142857,21.401051998138428
57,28.778630952380944,21.82473373413086
58,13.946488095238092,21.076812982559204
59,32.881210317460315,21.35660457611084
60,36.76315476190477,21.447829484939575
61,22.966369047619047,21.213345766067505
62,20.740059523809528,21.270410537719727
63,28.493928571428576,21.53431272506714
64,11.074464285714274,21.36981439590454
65,8.071071428571429,21.6742000579834
66,7.416904761904769,21.91376543045044
67,22.924047619047613,21.240089416503906
68,13.82325396825397,21.3549587726593
69,16.527083333333334,21.284656047821045
70,8.399940476190476,21.546583652496338
71,31.697440476190472,21.53130340576172
72,0.0,21.254833936691284
73,36.70890873015874,21.369481325149536
74,7.070773809523814,21.43962597846985
75,29.668670634920623,21.74450707435608
76,14.650456349206356,20.93677258491516
77,21.36761904761905,21.589406967163086
78,39.05416666666666,21.313999891281128
79,12.566845238095235,21.152162075042725
80,21.90071428571429,21.595760107040405
81,24.66222222222223,21.461525678634644
82,26.038968253968257,21.050685167312622
83,22.09968253968254,21.417346477508545
84,32.8210119047619,21.60939931869507
85,20.008472222222228,21.11858892440796
86,28.16045634920635,21.240023612976074
87,40.07948412698412,21.652265548706055
88,43.500634920634916,21.408576250076294
89,12.914920634920637,21.297064781188965
90,26.575,20.953014373779297
91,30.49097222222222,21.552069187164307
92,10.737678571428578,21.083353996276855
93,16.0220238095238,21.396005868911743
94,23.174464285714286,21.598281621932983
95,14.715158730158729,21.653922080993652
96,27.40154761904762,21.562159299850464
97,18.07446428571428,21.195542573928833
98,28.562976190476185,21.55366277694702
99,14.385059523809522,21.349841356277466
