,GA,time
0,144.0,8.12762451171875
1,148.0,8.345480680465698
2,169.0,7.81456184387207
3,201.0,8.009219646453857
4,192.0,7.789730072021484
5,182.0,8.202006340026855
6,168.0,8.194977045059204
7,176.0,7.861565828323364
8,227.0,8.063119649887085
9,166.0,7.938235521316528
10,160.0,8.282423734664917
11,247.0,8.149816989898682
12,224.0,7.932296514511108
13,202.0,7.924462795257568
14,180.0,8.069491147994995
15,189.0,8.222844123840332
16,160.0,8.470024585723877
17,162.0,8.065593481063843
18,209.0,7.593603134155273
19,207.0,7.818634510040283
20,188.0,7.976686716079712
21,220.0,8.097108602523804
22,175.0,7.999246835708618
23,192.0,8.266410827636719
24,168.0,8.049240827560425
25,196.0,7.857401132583618
26,192.0,8.16591739654541
27,181.0,8.12333059310913
28,183.0,8.262187719345093
29,216.0,8.215640306472778
30,160.0,7.9450843334198
31,221.0,8.28768253326416
32,207.0,8.135552883148193
33,220.0,8.016330003738403
34,192.0,8.223246335983276
35,208.0,8.068725347518921
36,191.0,8.02130651473999
37,174.0,7.982139587402344
38,243.0,8.304030418395996
39,222.0,8.127101421356201
40,165.0,8.034762859344482
41,205.0,8.120872497558594
42,195.0,8.065308332443237
43,145.0,8.156413555145264
44,173.0,7.954050779342651
45,205.0,8.016895294189453
46,200.0,8.161648035049438
47,195.0,8.274160623550415
48,179.0,8.178054332733154
49,200.0,7.868226528167725
50,168.0,7.973727464675903
51,188.0,7.99590802192688
52,188.0,8.211168766021729
53,209.0,8.362638235092163
54,165.0,8.0787193775177
55,194.0,8.352875709533691
56,222.0,8.010723114013672
57,174.0,8.102212905883789
58,151.0,7.94574499130249
59,202.0,8.239049196243286
60,204.0,8.241367101669312
61,168.0,8.279822826385498
62,238.0,7.8342297077178955
63,196.0,7.890985012054443
64,217.0,8.358900547027588
65,180.0,8.043432235717773
66,178.0,8.116464614868164
67,206.0,7.600097179412842
68,185.0,7.983651161193848
69,149.0,8.193172454833984
70,182.0,8.069841861724854
71,187.0,7.883190393447876
72,181.0,8.186427116394043
73,182.0,7.926242113113403
74,199.0,8.229303121566772
75,175.0,7.828860759735107
76,218.0,8.309951066970825
77,149.0,8.29136037826538
78,177.0,7.782513618469238
79,149.0,8.334853649139404
80,188.0,7.932408571243286
81,179.0,8.137936115264893
82,188.0,7.948947191238403
83,167.0,8.336137771606445
84,180.0,8.107529401779175
85,180.0,8.282337427139282
86,203.0,8.238687753677368
87,166.0,8.149979591369629
88,181.0,7.862679958343506
89,155.0,8.412202835083008
90,144.0,8.363901376724243
91,170.0,8.72556209564209
92,204.0,8.112346410751343
93,162.0,7.9969563484191895
94,201.0,8.090532064437866
95,173.0,8.342013835906982
96,196.0,7.887000560760498
97,201.0,7.8284406661987305
98,245.0,8.11023998260498
99,199.0,7.944240093231201
