,GA,time
0,224.0,20.693081855773926
1,209.0,20.918023347854614
2,286.0,20.984678030014038
3,174.0,20.619115829467773
4,227.0,20.628749132156372
5,245.0,21.17479133605957
6,256.0,20.561394929885864
7,238.0,20.999548196792603
8,220.0,20.876084566116333
9,220.0,21.18735361099243
10,211.0,20.710643529891968
11,225.0,20.903518199920654
12,251.0,20.597347259521484
13,205.0,20.84539794921875
14,226.0,20.93468475341797
15,245.0,20.571550130844116
16,201.0,20.864848613739014
17,224.0,20.949504613876343
18,197.0,20.82917547225952
19,180.0,21.04991579055786
20,205.0,20.933393478393555
21,251.0,20.691829681396484
22,215.0,20.905560970306396
23,212.0,21.096372604370117
24,203.0,21.13879680633545
25,193.0,20.815186500549316
26,185.0,20.98881721496582
27,216.0,20.882683515548706
28,199.0,21.03134846687317
29,194.0,20.6976318359375
30,206.0,21.002222776412964
31,331.0,20.985191822052002
32,218.0,21.137847185134888
33,254.0,20.878896713256836
34,196.0,20.752513885498047
35,236.0,21.092769145965576
36,207.0,21.291549921035767
37,259.0,20.915372848510742
38,204.0,20.886907815933228
39,194.0,20.909082174301147
40,216.0,20.7379732131958
41,216.0,21.23729419708252
42,225.0,20.814244985580444
43,231.0,20.95772099494934
44,211.0,21.060912132263184
45,284.0,20.858094453811646
46,218.0,21.02492666244507
47,218.0,20.923547983169556
48,227.0,20.96256136894226
49,216.0,20.67652988433838
50,221.0,21.124627590179443
51,190.0,21.587292671203613
52,219.0,21.232287406921387
53,207.0,21.129446268081665
54,217.0,21.071768522262573
55,268.0,20.87377619743347
56,180.0,21.32866406440735
57,191.0,20.632557153701782
58,224.0,21.104511499404907
59,248.0,20.54601216316223
60,174.0,20.7834210395813
61,255.0,21.032753467559814
62,244.0,20.742868185043335
63,247.0,20.926326990127563
64,235.0,20.72160816192627
65,180.0,20.985798597335815
66,254.0,21.61953616142273
67,205.0,20.74559712409973
68,226.0,21.004470348358154
69,253.0,20.94077181816101
70,216.0,21.286503314971924
71,224.0,20.6674542427063
72,269.0,20.81356430053711
73,258.0,21.105358839035034
74,235.0,20.857526540756226
75,226.0,20.960402727127075
76,245.0,20.900331497192383
77,241.0,20.847559213638306
78,193.0,21.119119882583618
79,206.0,21.063350439071655
80,208.0,21.550363302230835
81,233.0,21.352694988250732
82,256.0,21.104114055633545
83,224.0,21.022844552993774
84,216.0,20.880348443984985
85,216.0,21.119271993637085
86,210.0,20.690767526626587
87,194.0,21.07019877433777
88,208.0,20.91329336166382
89,197.0,21.333101272583008
90,243.0,20.928630828857422
91,198.0,20.978333234786987
92,300.0,21.079615592956543
93,215.0,21.16712522506714
94,230.0,21.195429801940918
95,237.0,21.12018084526062
96,213.0,21.312507390975952
97,245.0,21.152372360229492
98,234.0,21.308490753173828
99,209.0,20.704596281051636
